id,quote,author
661,"„Es genügt nicht zu wollen, man muss es auch tun.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
662,„Der Geist des Wirklichen ist das Wahre Ideelle.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
663,"„Der Wind, der von den Gräbern der Alten herweht, kommt mit Wohlgerüchen wie über einen Rosenhügel. Die Grabmäler sind herzlich und rührend und stellen immer das Leben her.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
664,"„Und wärst du auch zum fernsten Ort, Zur kleinsten Hütte vorgedrungen; Was hilft es dir, du findest dort Tabak und böse Zungen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
665,"„Bringst du Geld, so findest du Gnade; sobald es dir mangelt, schließen die Türen sich zu.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
666,"„Man erzählt von einem unserer trefflichsten Männer, er habe mit Verdruss das Frühjahr wieder aufgrünen gesehen und gewünscht, es möchte zur Abwechslung einmal rot erscheinen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
667,"„Eine Kraft beherrscht die andere, aber keine kann die andere bilden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
668,"„Was nicht ist, es kann ja noch werden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
669,"„Alles Abstrakte wird durch Anwendung dem Menschenverstand genähert, und so gelangt der Menschenverstand durch Handeln und Beobachten zur Abstraktion.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
670,"„Ein Glück ist's, dass jedem nur sein eigener Zustand zu behagen braucht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
671,"„Denn an der Farbe [der Kleidung] läßt sich die Sinnesweise, an dem Schnitt die Lebensweise des Menschen erkennen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
672,"„Und doch ist, besonders in wissenschaftlichen Dingen, kaum anders zu handeln*, wenn man sich nicht alle Jahre zurücknehmen will, so darf man nur mit sich selbst reden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
673,"„Das Publikum ist im ganzen nicht fähig, irgend ein Talent zu beurteilen; denn die Grundsätze, wonach es geschehen kann, werden nicht mit uns geboren, der Zufall überliefert sie nicht; durch Übung und Studium allein können wir dazu gelangen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
674,„Die Weisheit ist nur in der Wahrheit.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
675,"„Es ist eine eigentümliche, aber tausendfach wiederkehrende Erscheinung, daß man sich der anmaßenden Mittelmäßigkeit weit leichter fügt, als dem bescheidenen Genie.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
676,"„Ernst in beschränkter Sphäre, auf kleine enge Gegenstände gerichtet, ist Fanatismus oder Pedantismus*. In einer gewissen Höhe angesehen, erscheint er uns lächerlich, und dies ist in der Tat das beste Mittel, uns davon herzustellen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
677,"„Die Wahlsprüche deuten auf das, was man nicht hat, wonach man strebt. Man stellt sich solches wie billig immer vor Augen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
678,"„Dunkel ist die Nacht, bei Gott ist Licht. Warum hat er uns nicht auch so zugericht?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
679,"„Alle Gesetze sind von Alten und Männern gemacht. Junge und Weiber wollen die Ausnahme, Alte die Regel.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
680,"„Du sehnst dich, weit hinauszuwandern, bereitest dich zu raschem Flug. Dir selbst sei treu und treu den andern, dann ist die Enge weit genug.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
681,"„Von Natur aus besitzen wir keinen Fehler, der nicht zur Tugend, keine Tugend, die nicht zum Fehler werden könnte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
682,"„Manches Gute und Nützliche werde von den Sandwehen des Tages zugedeckt, komme aber, wie Bernstein, doch wieder einmal zum Vorschein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
683,"„Der Fehler schwacher Geister ist, daß sie im Reflektieren sogleich vom Einzelnen ins Allgemeine gehen, anstatt daß man nur in der Gesamtheit das Allgemeine suchen kann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
684,"„Ein großer Aufwand, schmählich! ist vertan.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
685,"„Eigentlich wären alle Menschen Genies, wenn nicht in der Kindheit ihre Genialität verschüttet worden wäre.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
686,"„Wer befehlen soll, / muss im Befehlen Seligkeit empfinden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
687,"„Habt ihr gelogen in Wort und Schrift, Anderen ist es und euch ein Gift.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
688,"„Ich bin gesund, das heißt: ich bin nicht krank.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
689,"„Es ist eine Forderung der Natur, daß der Mensch mitunter betäubt werde, ohne zu schlafen; daher der Genuß im Tabakrauchen, Branntweintrinken, Opiaten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
690,"„Was rechte Weiber sind, sollten keine Männer lieben, wir sind's nicht wert.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
691,"„Kein Mensch will begreifen, daß die höchste und einzige Operation der Natur und Kunst die Gestaltung sei, und in der Gestalt die Spezifikation, damit jedes ein besonderes Bedeutendes werde, sei und bleibe.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
692,"„Ultimatum Und so sage ich zum letzten Male: Natur hat weder Kern noch Schale. Du prüfe dich nur allermeist, ob du Kern oder Schale seist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
693,"„Und wie der Mensch nur sagen kann: Hier bin ich, Daß Freunde seiner schonend sich erfreu'n; So kann ich auch nur sagen: Nimm es hin.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
694,„Der Obern Macht ist schwer zu widerstehen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
695,„Zum Glück braucht jedem nur sein eigener Zustand zu behagen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
696,„Gott hat die Gradheit selbst ans Herz genommen. Auf gradem Weg ist niemand umgekommen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
697,"„Liest doch nur jeder aus dem Buch sich heraus, und ist er gewaltig, so liest er in das Buch sich hinein, amalgamiert sich das Fremde.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
698,"„Um höhere Leidenschaften und Geist, Laune, Geschmack mit zu empfinden, muss man ihrer auch fähig sein, sie auch besitzen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
699,„Selbst im Augenblick des höchsten Glücks und der höchsten Noth bedürfen wir des Künstlers.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
700,"„Doch deine Macht, o Sorge, schleichend-groß, ich werde sie nicht anerkennen!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
701,"„Wer wie ich ein ganzes Leben lang kostbare Zeit und Geld mit der Protektion junger Talente verloren hat, und zwar Talente, die anfänglich die höchsten Hoffnungen erweckten, aus denen aber am Ende gar nichts geworden ist, dem muß wohl der Enthusiasmus und die Lust, in solcher Richtung zu wirken, nach und nach vergehen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
702,„Hast du Begriff von Öd und Einsamkeit?“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
703,"„Jeder Schriftsteller schildert sich einigermaßen in seinen Werken, auch wider Willen, selbst.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
704,"„Wenn Gott so schlechter Nachbar wäre, Als ich bin und als du bist, Wir hätten beide wenig Ehre; Der läßt einen jeden, wie er ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
705,"„Eine Sammlung von Anekdoten und Maximen ist für den Weltmann der größte Schatz, wenn er die ersten an schicklichen Orten ins Gespräch einzustreuen, der letzten im treffenden Falle sich zu erinnern weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
706,"„Wer fertig ist, dem ist nichts recht zu machen, / Ein Werdender wird immer dankbar sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
707,"„Aber gehen Sie einmal in unsere großen Städte, und es wird Ihnen anders zumute werden. Halten Sie einmal einen Umgang an der Seite eines zweiten hinkenden Teufels oder eines Arztes von ausgedehnter Praxis, und er wird Ihnen Geschichten zuflüstern, daß Sie über das Elend erschrecken und über die Gebrechen erstaunen, von denen die menschliche Natur heimgesucht ist und an denen die Gesellschaft leidet.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
708,"„Stünd ich, Natur, vor dir ein Mann allein, / Da wär's der Mühe wert, ein Mensch zu sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
709,"„Kinder halten nicht, was sie versprechen; junge Leute sehr selten, und wenn sie Wort halten, hält es ihnen die Welt nicht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
710,"„Dem Staate liegt nur daran, daß der Besitz gewiß und sicher sei; ob man mit Recht besitze, kann ihn weniger kümmern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
711,„Hoffnung ist die zweite Seele der Unglücklichen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
712,"„Durch die Welt sich zu helfen ist ganz was eignes; man kann sich nicht so heilig bewahren als wie im Kloster, das wißt ihr. Handelt einer mit Honig, er leckt bisweilen die Finger.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
713,"„Wir sind nie entfernter von unsern Wünschen, als wenn wir uns einbilden, das Gewünschte zu besitzen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
714,"„Das tut die Jugend. Werden sich schon legen, die stolzen Wellen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
715,"„Die Kirche hat einen guten Magen, hat ganze Länder aufgefressen...“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
716,"„Man soll sich vor einem Talente hüten, das man in Vollkommenheit auszuüben nicht Hoffnung hat. Man mag es darin so weit bringen, als man will, so wird man doch immer zuletzt, wenn uns einmal das Verdienst des Meisters klar wird, den Verlust von Zeit und Kräften, die man auf eine solche Pfuscherei gewendet hat, schmerzlich bedauern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
717,"„Trunken müssen wir alle sein! Jugend ist Trunkenheit ohne Wein; Trinkt sich das Alter wieder zu Jugend, so ist es wundervolle Tugend. Für Sorgen sorgt das liebe Leben, und Sorgenbrecher sind die Reben. Solange man nüchtern ist, gefällt das Schlechte; wie man getrunken hat, weiß man das Rechte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
718,"„Ja, wohl bin ich nur ein Wanderer auf Erden! Seid ihr denn mehr?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
719,„Mannsräuschlein nannte man im siebzehnten Jahrhundert gar ausdrucksvoll die Geliebte.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
720,"„Glücklicherweise bleibt uns zuletzt die Überzeugung, dass gar vieles nebeneinander bestehen kann und muss, was sich gern wechselseitig verdrängen möchte; der Weltgeist ist toleranter, als man denkt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
721,„Willst du denn alles so gelassen wagen? Ich hab' es in der Götter Hand gelegt.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
722,„Man hält die Menschen gewöhnlich für gefährlicher als sie sind.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
723,"„Wo die Geselligkeit Unterhaltung findet, ist sie zu Hause.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
724,„... unterdessen sind wir nicht Herren unseres Aberglaubens und unserer Hoffnungen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
725,"„Man reißt ihr (der Natur) keine Erklärung vom Leibe, trutzt ihr kein Geschenk ab, das sie nicht freiwillig gibt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
726,"„Die Ehe ist nie ein Letztes, sondern Gelegenheit zum Reifwerden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
727,"„Viele Menschen kümmern sich nicht um ihr Geld, bis sie an sein Ende kommen, und andere tun genau dasselbe mit ihrer Zeit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
728,"„Denn von oben kommt Verführung, - Wenn's den Göttern so beliebt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
729,"„Nicht überall, wo Wasser ist, sind Frösche; aber wo man Frösche hört, ist Wasser.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
730,"„Ist denn die Wahrheit eine Zwiebel, von der man die Häute nur abschält? Was ihr nicht hineingelegt, ziehet ihr nimmer heraus.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
731,„Dies Spiel ist ein Probierstein des Gehirns.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
732,"„Wer Maximen bestreiten will, sollte fähig sein, sie recht klar aufzustellen und innerhalb dieser Klarheit zu kämpfen, damit er nicht in den Fall gerate, mit selbstgeschaffnen Luftbildern zu fechten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
733,"„Was wäre das für ein Gott, der nur von außen Druck auf uns ausüben würde?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
734,"„Willst du eine braves Weib, so sei ein rechter Mann.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
735,"„Ist das Geschäft vollbracht, kommt Zeit zum Schmuck.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
736,"„Man denkt an das, was man verließ, was man gewohnt war, bleibt ein Paradies.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
737,"„Ein lutherischer Geistlicher spricht: Heiliger lieber Luther, Du schabtest die Butter Deinen Kollegen vom Brot, Das verzeih dir Gott.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
738,"„Unsere deutschen Ästhetiker reden zwar viel von poetischen und unpoetischen Gegensätzen und sie mögen auch in gewisser Hinsicht nicht ganz unrecht haben; allein im Grunde bleibt ein raler Gegenstand unpoetisch, sobald der Dichter ihn gehörig zu gebrauchen weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
739,"„Der Glaube, die Zuversicht auf das bisschen, was man ist oder sein möchte, beseelt einen jeden, und so möchte er sich auch dem andern, eigentlich den andern sich gleichmachen, und dann, denken sie, wäre es getan.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
740,"„O sprich mir nicht von jener bunten Menge, / Bei deren Anblick uns der Geist entflieht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
741,"„Nur werde immer die Frage entstehen, ob es zugleich möglich sei, ein großer Forscher und Beobachter und auch ein bedeutender Verallgemeinerer und Zusammenfasser zu sein.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
742,"„Einst hatt ich einen schönen Traum; / Da sah ich einen Apfelbaum, / Zwei schöne Äpfel glänzten dran, / Sie reizten mich, ich stieg hinan.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
743,"„Es ist weit eher möglich, sich in den Zustand eines Gehirns zu versetzen, das im entschiedensten Irrtum befangen ist, als in eines, das Halbwahrheiten sich vorspiegelt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
744,"„Nicht die Talente, nicht das Geschick zu diesem oder jenem machen eigentlich den Mann der Tat: die Persönlichkeit ist's, von der alles abhängt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
745,"„Keiner verrät dem andern die Handgriffe einer Kunst oder eines Handwerks, geschweige denn die vom Leben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
746,"„Es weiß kein Mensch, was ich tue und mit wie vielen Feinden ich kämpfe, um das Wenige hervorzubringen. Bei meinem Streben und Streiten und Bemühen bitt' ich euch, nicht zu lachen, zuschauende Götter. Allenfalls lächeln mögt ihr und mir beistehen!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
